alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9787957268953321,224.3,2.72213151776324,-4.822201495828468,1.4100558472816163,10.758388856008644,-0.016034882549487567,-25.898679009914375,-24.331313089609168,1000
1.0241710665225996,223.9,3.1128764832546763,-4.459850678401,1.2447091972493438,30.70275839233399,-0.06712865167170463,-35.2304005088806,-34.12552090454105,2000
